site_id,year,treatment_start_year,did_eligible,target_area,control_area,precip_target_area,precip_control_area
wyoming weather modification pilot project,2002,2008,True,southeast and south-central wyoming medicine bow and sierra madre ranges,medicine bow or sierra madre range not seeded,646.8442905346396,650.813544989319
wyoming weather modification pilot project,2003,2008,True,southeast and south-central wyoming medicine bow and sierra madre ranges,medicine bow or sierra madre range not seeded,587.8567553327317,662.2190040509192
wyoming weather modification pilot project,2004,2008,True,southeast and south-central wyoming medicine bow and sierra madre ranges,medicine bow or sierra madre range not seeded,668.7459744545171,664.857741733802
wyoming weather modification pilot project,2005,2008,True,southeast and south-central wyoming medicine bow and sierra madre ranges,medicine bow or sierra madre range not seeded,645.85178052235,638.6188648346392
wyoming weather modification pilot project,2006,2008,True,southeast and south-central wyoming medicine bow and sierra madre ranges,medicine bow or sierra madre range not seeded,668.9898661286448,584.9177713040257
wyoming weather modification pilot project,2007,2008,True,southeast and south-central wyoming medicine bow and sierra madre ranges,medicine bow or sierra madre range not seeded,602.9468062878722,648.0206216350966
wyoming weather modification pilot project,2008,2008,True,southeast and south-central wyoming medicine bow and sierra madre ranges,medicine bow or sierra madre range not seeded,623.8901608832896,665.2099971953385
wyoming weather modification pilot project,2009,2008,True,"wind river range, west-central wyoming",whichever range is not seeded,657.9594568122915,639.4733223641146
wyoming weather modification pilot project,2010,2008,True,"medicine bow and sierra madre ranges, west-central wyoming",whichever range is not seeded,682.2988271600473,687.6145967518812
wyoming weather modification pilot project,2011,2008,True,"medicine bow and sierra madre ranges, southeast wyoming",medicine bow or sierra madre range not seeded,715.1313365498943,667.9958390366864
wyoming weather modification pilot project,2012,2008,True,"wind river range, west-central wyoming",adjacent areas,700.0951014400662,663.2068344288197
wyoming weather modification pilot project,2013,2008,True,"medicine bow and sierra madre ranges, west-central wyoming",whichever of the two ranges is not being seeded,687.5162495126356,678.659517780146
wyoming weather modification pilot project,2014,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,672.2095160585303,662.3342462815219
wyoming weather modification pilot project,2015,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,721.8581028940356,594.1797375151161
wyoming weather modification pilot project,2016,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,675.0271403982647,646.5215262132408
wyoming weather modification pilot project,2017,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,732.9677798762319,691.4292006811963
wyoming weather modification pilot project,2018,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,678.1401921656385,643.8102164975426
wyoming weather modification pilot project,2019,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,737.0052041782506,660.9131873690765
wyoming weather modification pilot project,2020,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,717.6257602946115,642.8790921524233
wyoming weather modification pilot project,2021,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,705.3488396903452,716.0980648800443
wyoming weather modification pilot project,2022,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,682.6115803955672,716.0373114354504
wyoming weather modification pilot project,2023,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,694.02661452895,654.4032776214817
wyoming weather modification pilot project,2024,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,715.628741385818,682.6824500097271
wyoming weather modification pilot project,2025,2008,True,"wind river range, west-central wyoming",nonseeded medicine bow or sierra madre range,727.2121002776779,664.4876488058989
wyoming weather modification pilot project (wwmpp),2000,2008,True,"wind river mountains, west-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,488.1547147982824,518.3736159757844
wyoming weather modification pilot project (wwmpp),2001,2008,True,"wind river mountains, west-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,501.3592147420592,518.2420769310583
wyoming weather modification pilot project (wwmpp),2002,2008,True,"wind river mountains, west-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,509.96442574297873,528.2926392903316
wyoming weather modification pilot project (wwmpp),2003,2008,True,"wind river mountains, west-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,457.2816476396297,518.7979611926971
wyoming weather modification pilot project (wwmpp),2004,2008,True,"wind river mountains, west-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,524.4542028697175,586.3851551597118
wyoming weather modification pilot project (wwmpp),2005,2008,True,"wind river mountains, west-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,491.00696938207983,489.8019058747315
wyoming weather modification pilot project (wwmpp),2006,2008,True,"wind river mountains, west-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,489.16668991985637,475.23491613908715
wyoming weather modification pilot project (wwmpp),2007,2008,True,"wind river mountains, west-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,478.3163913222322,510.6727449824635
wyoming weather modification pilot project (wwmpp),2008,2008,True,"wind river mountains, west-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,506.4710363631043,483.8002933609933
wyoming weather modification pilot project (wwmpp),2009,2008,True,"medicine bow and sierra madre ranges, southeast and south-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,529.2666314411372,488.1884432498502
wyoming weather modification pilot project (wwmpp),2010,2008,True,"medicine bow and sierra madre ranges, southeast and south-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,547.7988175004709,502.9671336450508
wyoming weather modification pilot project (wwmpp),2011,2008,True,"medicine bow and sierra madre ranges, southeast and south-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,602.2978039822615,507.4452773642093
wyoming weather modification pilot project (wwmpp),2012,2008,True,"medicine bow and sierra madre ranges, southeast and south-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,552.0090987837718,509.1345474512485
wyoming weather modification pilot project (wwmpp),2013,2008,True,"medicine bow and sierra madre ranges, southeast and south-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,581.7728394562603,548.4554737611353
wyoming weather modification pilot project (wwmpp),2014,2008,True,"medicine bow and sierra madre ranges, southeast and south-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,577.2679662463668,525.3452734728666
wyoming weather modification pilot project (wwmpp),2015,2008,True,"medicine bow and sierra madre ranges, southeast and south-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,587.1301548756726,536.012135628188
wyoming weather modification pilot project (wwmpp),2016,2008,True,"medicine bow and sierra madre ranges, southeast and south-central wyoming",the range that is not seeded medicine bow or sierra madre ranges,562.497660361575,565.3558193625233
